task,pID,scriptID,jobID,State,endTime,seconds,nCPU,ReqMem,maxRSS,tmpUsed
mcmcmc,3927,by_nn_ki,15144686,COMPLETED,1760691918,62834,16,26578M,19510588000,0
mcmcmc,104,by_nn_ki,15146532,COMPLETED,1760691877,356,16,19724M,14658596000,0
mcmcmc,3757,by_nn_ki,15144682,COMPLETED,1760690627,61543,16,21564M,15038132000,0
marginal,104,by_nn_ki,15144471,TIMEOUT,1760686385,63365,8,5699M,3284396000,NA
mcmcmc,4291,by_nn_ki,15146455,COMPLETED,1760685944,2122,16,22152M,18232644000,0
mcmcmc,748,by_nn_ki,15146427,COMPLETED,1760685007,1329,16,18638M,7716224000,0
mcmcmc,4790,by_nn_ki,15146475,COMPLETED,1760684314,5,16,16233M,0,NA
mcmcmc,4761,by_nn_ki,15146462,COMPLETED,1760684269,415,16,32164M,31206620000,0
mcmcmc,3833,by_nn_ki,15146451,COMPLETED,1760684232,435,16,17214M,7330744000,0
mcmcmc,3405,by_nn_ki,15146439,COMPLETED,1760684191,456,16,21980M,17871448000,0
mcmcmc,5099,by_nn_ki,15146466,COMPLETED,1760684179,309,16,16833M,3454280000,0
mcmcmc,5201,by_nn_ki,15146468,COMPLETED,1760684009,131,16,18311M,9702060000,0
mcmcmc,5230,by_nn_ki,15146469,COMPLETED,1760683993,105,16,16873M,4833568000,0
mcmcmc,4867,by_nn_ki,15146464,COMPLETED,1760683974,112,16,17914M,7770488000,0
mcmcmc,3351,by_nn_ki,15146438,COMPLETED,1760683959,232,16,17545M,12018896000,0
mcmcmc,3603,by_nn_ki,15146442,COMPLETED,1760683939,186,16,16378M,5005892000,0
mcmcmc,4308,by_nn_ki,15146457,COMPLETED,1760683936,107,16,17508M,10344168000,0
mcmcmc,4910,by_nn_ki,15146465,COMPLETED,1760683919,53,16,17383M,5471496000,NA
mcmcmc,675,by_nn_ki,15146425,COMPLETED,1760683917,251,16,17025M,2969860000,0
mcmcmc,3705,by_nn_ki,15146446,COMPLETED,1760683912,145,16,19335M,13990536000,0
mcmcmc,5268,by_nn_ki,15146471,COMPLETED,1760683905,9,16,16516M,0,NA
mcmcmc,5255,by_nn_ki,15146470,COMPLETED,1760683897,5,16,18831M,0,NA
mcmcmc,5186,by_nn_ki,15146467,COMPLETED,1760683894,20,16,17832M,0,NA
mcmcmc,3929,by_nn_ki,15146452,COMPLETED,1760683878,73,16,17222M,6265064000,0
mcmcmc,4747,by_nn_ki,15146461,COMPLETED,1760683870,20,16,16793M,0,NA
mcmcmc,4467,by_nn_ki,15146460,COMPLETED,1760683867,25,16,16789M,0,NA
mcmcmc,3711,by_nn_ki,15146448,COMPLETED,1760683866,91,16,17960M,9554348000,0
mcmcmc,4310,by_nn_ki,15146459,COMPLETED,1760683864,26,16,16795M,0,NA
mcmcmc,4309,by_nn_ki,15146458,COMPLETED,1760683862,28,16,17282M,0,NA
mcmcmc,175,by_nn_ki,15146421,COMPLETED,1760683858,212,16,18228M,11003896000,0
mcmcmc,4220,by_nn_ki,15146454,COMPLETED,1760683851,37,16,16986M,4097780000,NA
mcmcmc,4305,by_nn_ki,15146456,COMPLETED,1760683851,25,16,18344M,0,NA
mcmcmc,3755,by_nn_ki,15146449,COMPLETED,1760683837,58,16,15533M,9424784000,NA
mcmcmc,3655,by_nn_ki,15146445,COMPLETED,1760683834,70,16,17069M,7790964000,0
mcmcmc,3646,by_nn_ki,15146443,COMPLETED,1760683829,72,16,17007M,4942544000,0
mcmcmc,2800,by_nn_ki,15146435,COMPLETED,1760683816,107,16,19399M,12215936000,0
mcmcmc,3832,by_nn_ki,15146450,COMPLETED,1760683810,18,16,23613M,0,NA
mcmcmc,2131,by_nn_ki,15146433,COMPLETED,1760683801,100,16,16253M,6620564000,0
mcmcmc,3710,by_nn_ki,15146447,COMPLETED,1760683790,19,16,17564M,0,NA
mcmcmc,3445,by_nn_ki,15146441,COMPLETED,1760683764,20,16,16381M,0,NA
mcmcmc,3199,by_nn_ki,15146436,COMPLETED,1760683754,40,16,16358M,5160668000,NA
mcmcmc,3408,by_nn_ki,15146440,COMPLETED,1760683747,7,16,16741M,0,NA
mcmcmc,493,by_nn_ki,15146423,COMPLETED,1760683741,87,16,19029M,12098316000,0
mcmcmc,2553,by_nn_ki,15146434,COMPLETED,1760683734,30,16,18324M,3380000,NA
mcmcmc,3244,by_nn_ki,15146437,COMPLETED,1760683732,10,16,17110M,0,NA
mcmcmc,1271,by_nn_ki,15146431,COMPLETED,1760683717,23,16,16691M,0,NA
mcmcmc,1113,by_nn_ki,15146429,COMPLETED,1760683707,21,16,15685M,0,NA
mcmcmc,1210,by_nn_ki,15146430,COMPLETED,1760683704,14,16,15185M,0,NA
mcmcmc,706,by_nn_ki,15146426,COMPLETED,1760683695,21,16,17211M,0,NA
mcmcmc,950,by_nn_ki,15146428,COMPLETED,1760683687,5,16,20572M,0,NA
mcmcmc,635,by_nn_ki,15146424,COMPLETED,1760683667,6,16,19448M,0,NA
mcmcmc,450,by_nn_ki,15146422,COMPLETED,1760683661,11,16,13367M,0,NA
marginal,3757,by_nn_ki,15144662,COMPLETED,1760682822,53049,128,80745M,40056216000,0
marginal,4308,by_nn_ki,15144514,TIMEOUT,1760680835,57244,8,4274M,2351796000,NA
marginal,4291,by_nn_ki,15144512,TIMEOUT,1760679905,56344,8,8262M,3801372000,NA
mcmcmc,692,ns_n_ki,15092002,TIMEOUT,1760679245,255606,16,59826M,50629340000,NA
marginal,3763,by_nn_ki,15145191,OUT_OF_MEMORY,1760678771,14,128,200834M,0,NA
marginal,3351,by_nn_ki,15144494,COMPLETED,1760678110,54669,43,25741M,13887636000,0
marginal,3405,by_nn_ki,15144495,COMPLETED,1760676919,53448,43,29592M,18951244000,0
marginal,4649,by_nn_ki,15144668,OUT_OF_MEMORY,1760674927,14,128,90404M,0,NA
marginal,4111,by_nn_ki,15144509,COMPLETED,1760672396,48835,10,5263M,2404132000,0
marginal,2800,by_nn_ki,15144491,COMPLETED,1760670812,47401,10,7325M,3127580000,0
marginal,493,by_nn_ki,15144479,COMPLETED,1760669615,46295,8,5564M,2797096000,0
marginal,175,by_nn_ki,15144472,COMPLETED,1760669054,46004,43,27791M,12714396000,0
marginal,3833,by_nn_ki,15144506,COMPLETED,1760664878,41347,8,3946M,1933516000,0
marginal,3755,by_nn_ki,15144661,COMPLETED,1760662533,33599,10,9255M,2644148000,0
marginal,3655,by_nn_ki,15144503,TIMEOUT,1760659205,35704,8,3925M,1895180000,NA
marginal,2131,by_nn_ki,15144487,TIMEOUT,1760659175,35764,8,2899M,1846828000,NA
marginal,3603,by_nn_ki,15144500,COMPLETED,1760659077,35606,8,3261M,1554832000,0
marginal,5201,by_nn_ki,15144526,COMPLETED,1760657750,34069,43,27189M,11822344000,0
marginal,5230,by_nn_ki,15144527,COMPLETED,1760653854,30173,8,3595M,1480380000,0
marginal,3711,by_nn_ki,15144643,COMPLETED,1760652037,23313,32,25479M,9500084000,0
marginal,4867,by_nn_ki,15144521,COMPLETED,1760651665,28014,8,4377M,2051416000,0
marginal,748,by_nn_ki,15144483,COMPLETED,1760645338,21988,8,5927M,2042812000,0
marginal,3199,by_nn_ki,15144492,COMPLETED,1760644918,21477,8,2289M,1512468000,0
marginal,3929,by_nn_ki,15144508,COMPLETED,1760643127,19596,8,3852M,1765232000,0
marginal,3646,by_nn_ki,15144501,COMPLETED,1760642802,19301,8,3776M,1529144000,0
marginal,2553,by_nn_ki,15144490,COMPLETED,1760639544,16133,8,5082M,1767088000,0
mcmcmc,5327,by_nn_ki,15145253,OUT_OF_MEMORY,1760638614,8,16,25580M,0,NA
mcmcmc,3392,by_nn_ki,15145230,OUT_OF_MEMORY,1760638432,7,16,20587M,0,NA
mcmcmc,3200,by_nn_ki,15145228,OUT_OF_MEMORY,1760638431,6,16,21058M,0,NA
mcmcmc,563,by_nn_ki,15145216,OUT_OF_MEMORY,1760638372,8,16,14762M,0,NA
marginal,3710,by_nn_ki,15144504,COMPLETED,1760636508,13007,8,3650M,1338800000,0
marginal,4309,by_nn_ki,15144515,COMPLETED,1760635489,11898,8,4643M,1558492000,0
marginal,4220,by_nn_ki,15144510,COMPLETED,1760634153,10592,8,3396M,1423236000,0
marginal,4305,by_nn_ki,15144513,COMPLETED,1760633824,10263,8,4911M,1476984000,0
marginal,4467,by_nn_ki,15144517,COMPLETED,1760633748,10127,8,3277M,1436712000,0
marginal,4910,by_nn_ki,15144523,COMPLETED,1760632919,9268,8,4272M,1669748000,0
marginal,5099,by_nn_ki,15144524,COMPLETED,1760631498,7847,8,2930M,1328896000,0
marginal,3445,by_nn_ki,15144499,COMPLETED,1760630101,6630,8,3405M,1372080000,0
marginal,684,by_nn_ki,15144651,OUT_OF_MEMORY,1760629777,31,128,140637M,59017104000,NA
marginal,692,by_nn_ki,15144653,OUT_OF_MEMORY,1760629773,11,128,125652M,0,NA
marginal,5186,by_nn_ki,15144525,COMPLETED,1760629660,5979,8,4705M,1274284000,0
mcmcmc,4285,by_nn_ki,15144688,OUT_OF_MEMORY,1760629139,25,16,80509M,4186496000,NA
mcmcmc,3345,by_nn_ki,15144675,OUT_OF_MEMORY,1760629073,19,16,35488M,0,NA
mcmcmc,3670,by_nn_ki,15144677,OUT_OF_MEMORY,1760629069,15,16,42453M,0,NA
mcmcmc,3448,by_nn_ki,15144676,OUT_OF_MEMORY,1760629062,8,16,24829M,16326516000,NA
mcmcmc,691,by_nn_ki,15144673,OUT_OF_MEMORY,1760629045,21,16,76892M,0,NA
marginal,450,by_nn_ki,15144539,COMPLETED,1760628534,3832,8,7847M,1207220000,0
marginal,1210,by_nn_ki,15144453,COMPLETED,1760628502,6203,8,1342M,1306736000,0
marginal,4310,by_nn_ki,15144516,COMPLETED,1760628477,4886,8,3437M,1244816000,0
marginal,3244,by_nn_ki,15144493,COMPLETED,1760627805,4364,8,3879M,1288772000,0
marginal,1113,by_nn_ki,15144485,COMPLETED,1760627096,3716,8,1507M,1276468000,0
marginal,5268,by_nn_ki,15144529,COMPLETED,1760626667,2956,8,3716M,1236532000,0
marginal,4747,by_nn_ki,15144518,COMPLETED,1760626321,2700,8,4273M,1220480000,0
marginal,1271,by_nn_ki,15144486,COMPLETED,1760625933,2553,8,3394M,1248500000,0
marginal,3408,by_nn_ki,15144496,COMPLETED,1760625204,1733,8,4724M,1246468000,0
marginal,675,by_nn_ki,15144481,COMPLETED,1760624935,1585,8,4903M,1254492000,0
marginal,4790,by_nn_ki,15144520,COMPLETED,1760624402,751,8,3703M,1160876000,0
marginal,5255,by_nn_ki,15144528,COMPLETED,1760623956,245,8,7427M,1126792000,0
marginal,706,by_nn_ki,15144482,COMPLETED,1760623833,483,8,5051M,1168228000,0
marginal,635,by_nn_ki,15144480,COMPLETED,1760623782,432,8,7434M,1130864000,0
marginal,3832,by_nn_ki,15144505,COMPLETED,1760623698,167,8,16G,1118856000,0
marginal,950,by_nn_ki,15144484,COMPLETED,1760623572,192,8,9746M,1121760000,0
marginal,450,by_nn_ki,15144478,OUT_OF_MEMORY,1760623326,6,8,1M,72000,NA
mcmcmc,4649,ns_n_ki,15087953,COMPLETED,1760360900,690,1,45496M,79364000,0
mcmcmc,4649,hg_m_ki,15074704,TIMEOUT,1760360754,259201,16,54373M,35836020000,NA
mcmcmc,5327,ns_nt_ki,15077945,COMPLETED,1760359409,255675,16,43189M,28482212000,0
mcmcmc,5228,hg2_ki,15077944,COMPLETED,1760359361,255627,16,32148M,19897476000,0
mcmcmc,1210,by_n_ki,15087286,COMPLETED,1760358382,2577,1,5212M,76844000,0
mcmcmc,104,by_n_ki,15087280,COMPLETED,1760357053,1326,1,10081M,77264000,0
mcmcmc,450,by_n_ki,15087283,COMPLETED,1760356216,479,1,3431M,53292000,0
mcmcmc,493,by_n_ki,15087284,COMPLETED,1760356136,395,1,9437M,53264000,0
mcmcmc,157,by_n_ki,15087281,COMPLETED,1760356108,376,1,64567M,96088000,0
mcmcmc,3763,hg_ki,15085048,OUT_OF_MEMORY,1760339413,21,16,75689M,0,NA
mcmcmc,3757,hg_bm_ki,15064966,COMPLETED,1760118739,164172,16,21410M,18138268000,0
mcmcmc,5327,ns_n_ki,15079340,COMPLETED,1760111559,680,1,43922M,107212000,0
mcmcmc,3804,ns_n_ki,15079314,COMPLETED,1760110811,167,1,33226M,50976000,0
mcmcmc,3927,ns_n_ki,15079317,COMPLETED,1760110674,30,1,11296M,0,NA
mcmcmc,675,ns_n_ki,15079287,COMPLETED,1760110558,14,1,6445M,0,NA
mcmcmc,563,ns_n_ki,15079218,COMPLETED,1760110410,295,1,25358M,67440000,0
mcmcmc,950,ns_n_ki,15079212,COMPLETED,1760109729,8,1,11294M,0,NA
mcmcmc,950,by_n_ki,15078166,COMPLETED,1760095487,1464,1,12475M,21404000,0
mcmcmc,4761,by_n_ki,15078211,COMPLETED,1760095268,135,1,22741M,55588000,0
mcmcmc,4291,by_n_ki,15078199,COMPLETED,1760095197,718,1,13169M,128156000,0
mcmcmc,4308,by_n_ki,15078204,COMPLETED,1760094888,338,1,8245M,36300000,0
mcmcmc,635,by_n_ki,15078062,COMPLETED,1760091343,106,1,10230M,24476000,0
mcmcmc,5228,ns_nt_ki,15064714,COMPLETED,1760084058,255733,16,28064M,19762576000,0
mcmcmc,5327,ns_nt_ki,15074938,OUT_OF_MEMORY,1760043331,21,16,25159M,0,NA
mcmcmc,5228,hg2_ki,15074937,OUT_OF_MEMORY,1760043305,26,16,18727M,0,NA
mcmcmc,4291,hg2_ki,15074706,OUT_OF_MEMORY,1760043260,42,16,25382M,1252000,NA
mcmcmc,5228,hg2_ki,15058074,TIMEOUT,1760013567,259202,16,130014M,19843996000,NA
mcmcmc,4649,hg2_ki,15058073,COMPLETED,1760009888,255637,16,93682M,33740760000,0
mcmcmc,104,hg2_ki,15058048,COMPLETED,1760009014,255644,16,23032M,19375216000,0
mcmcmc,3200,hg_bm_ki,15064965,COMPLETED,1760001356,741,16,48885M,33254032000,0
mcmcmc,4649,hg_m_ki,15064967,OUT_OF_MEMORY,1760000647,32,16,31674M,1492000,NA
mcmcmc,2800,hg2_ki,15058145,OUT_OF_MEMORY,1759993375,239184,16,22023M,22383112000,NA
mcmcmc,2800,by_ki,15062947,OUT_OF_MEMORY,1759954470,132016,16,19099M,19394928000,NA
mcmcmc,692,hg2_ki,15058051,COMPLETED,1759944488,201305,16,301136M,63475884000,0
mcmcmc,3757,hg2_ki,15058067,COMPLETED,1759933349,179280,16,19255M,17856204000,0
mcmcmc,4230,ns_nt_ki,15064713,COMPLETED,1759885991,57603,16,59555M,36362012000,0
mcmcmc,3448,ns_ki,15057696,COMPLETED,1759870440,129322,16,39420M,25596588000,0
mcmcmc,3927,ns_nt_ki,15058775,COMPLETED,1759854508,99412,16,20741M,19052940000,0
mcmcmc,3448,hg_ki,15062950,COMPLETED,1759823373,919,16,40787M,27755632000,0
mcmcmc,4649,by_ki,15062954,COMPLETED,1759823296,842,16,39048M,26271876000,0
mcmcmc,563,ns_ki,15062946,COMPLETED,1759822982,528,16,23110M,17924668000,0
mcmcmc,3200,by_n_ki,15062949,COMPLETED,1759822906,452,16,35924M,22845292000,0
mcmcmc,4291,by_t_ki,15062953,COMPLETED,1759822756,302,16,21757M,18124588000,0
mcmcmc,4761,by_n_ki,15058007,TIMEOUT,1759789081,43217,1,22483M,4220372000,NA
mcmcmc,4230,by_t_ki,15057945,TIMEOUT,1759788721,43222,1,60204M,4792028000,NA
mcmcmc,4291,by_n_ki,15057951,TIMEOUT,1759788001,43203,1,13059M,2354504000,NA
mcmcmc,4291,by_t_ki,15057952,TIMEOUT,1759788001,43203,1,12983M,2343384000,NA
mcmcmc,3448,hg_ki,15057841,TIMEOUT,1759787341,43212,1,47520M,3831076000,NA
mcmcmc,3200,by_n_ki,15057788,TIMEOUT,1759786321,43201,1,41854M,3044240000,NA
mcmcmc,563,ns_ki,15057729,TIMEOUT,1759784611,43222,1,26924M,2516552000,NA
mcmcmc,3804,by_t_ki,15057900,COMPLETED,1759763956,19249,1,39788M,2469876000,0
mcmcmc,104,ns_ki,15057703,COMPLETED,1759755271,14063,1,9427M,1835844000,0
mcmcmc,4230,ns_nt_ki,15058776,OUT_OF_MEMORY,1759755157,31,16,34693M,1432000,NA
mcmcmc,104,hg_ki,15058062,COMPLETED,1759755149,1080,16,23793M,15921136000,0
mcmcmc,3927,hg2_ki,15058769,COMPLETED,1759755125,29,16,48766M,0,NA
mcmcmc,3200,hg2_ki,15058768,COMPLETED,1759755093,27,16,48032M,0,NA
mcmcmc,104,by_t_ki,15058059,COMPLETED,1759754365,296,16,19541M,14947084000,0
mcmcmc,3927,hg2_ki,15058070,OUT_OF_MEMORY,1759754186,26,16,24383M,0,NA
mcmcmc,3832,hg2_ki,15058069,COMPLETED,1759754155,55,16,26372M,2644636000,NA
mcmcmc,3200,hg2_ki,15058065,OUT_OF_MEMORY,1759754095,26,16,24016M,0,NA
mcmcmc,104,by_ki,15058057,COMPLETED,1759754001,388,16,19997M,14231096000,0
mcmcmc,104,ns_n_ki,15058061,COMPLETED,1759753784,262,16,18608M,14607228000,0
mcmcmc,950,hg2_ki,15058052,COMPLETED,1759753588,36,16,24330M,1052000,NA
mcmcmc,950,hg_ki,15058112,COMPLETED,1759753196,37,1,16260M,1516000,NA
mcmcmc,635,hg_ki,15058089,COMPLETED,1759753120,22,1,14170M,0,NA
mcmcmc,748,by_nt_ki,15058105,COMPLETED,1759746952,22,1,10223M,0,NA
mcmcmc,706,by_ki,15058097,COMPLETED,1759746761,13,1,8001M,0,NA
mcmcmc,675,by_ki,15058090,COMPLETED,1759746677,20,1,7791M,0,NA
mcmcmc,635,by_ki,15058083,COMPLETED,1759746303,13,1,10526M,0,NA
mcmcmc,563,hg_ki,15058082,COMPLETED,1759746289,90,1,9845M,2778392000,0
mcmcmc,563,by_ki,15058080,COMPLETED,1759745706,85,1,6069M,2498668000,0
mcmcmc,3448,by_t_ki,15057695,COMPLETED,1759743627,2509,16,40908M,24871716000,0
mcmcmc,3804,ns_ki,15057698,COMPLETED,1759742916,834,16,93598M,19565836000,0
mcmcmc,950,ns_ki,15057736,COMPLETED,1759741490,11,1,10782M,0,NA
mcmcmc,07205,hg2_kv,15057679,COMPLETED,1759739824,67,16,428492M,110354064000,0
mcmcmc,07202,ns_kv,15057661,COMPLETED,1759739552,55,16,30889M,1476000,NA
mcmcmc,2800,by_nt_ki,15057665,COMPLETED,1759739533,36,16,19108M,1116000,NA
mcmcmc,175,ns_n_ki,15057662,COMPLETED,1759739525,28,16,17083M,0,NA
mcmcmc,2800,by_ki,15057664,COMPLETED,1759739522,25,16,18946M,0,NA
marginal,3707,by_t_ki,15033502,OUT_OF_MEMORY,1759684601,92,128,1T,516427728000,NA
mcmcmc,3448,by_t_ki,15043502,TIMEOUT,1759571399,259213,16,35112M,24985448000,NA
mcmcmc,3448,ns_ki,15043115,TIMEOUT,1759568339,259205,16,33835M,25605572000,NA
marginal,4284,rm_by_n_ki,15033501,TIMEOUT,1759544938,259208,128,827408M,732234884000,NA
mcmcmc,5327,hg_ki,15048556,COMPLETED,1759470235,197,1,149404M,4514608000,0
mcmcmc,5327,by_t_ki,15048551,COMPLETED,1759415727,178,1,134636M,3936356000,0
mcmcmc,5228,hg_ki,15048522,COMPLETED,1759415147,108,1,123092M,2737224000,0
mcmcmc,5201,ns_ki,15048512,COMPLETED,1759414486,19087,1,7036M,1118688000,0
mcmcmc,706,hg_ki,15050648,COMPLETED,1759413143,55,1,11934M,94904000,NA
mcmcmc,675,hg_ki,15050642,COMPLETED,1759413110,22,1,11739M,0,NA
mcmcmc,706,by_nt_ki,15050646,COMPLETED,1759413101,13,1,8291M,0,NA
mcmcmc,635,ns_n_ki,15050633,COMPLETED,1759413074,20,1,9177M,0,NA
mcmcmc,450,by_ki,15050620,COMPLETED,1759413066,12,1,3950M,0,NA
mcmcmc,450,by_nt_ki,15050622,COMPLETED,1759413066,12,1,4178M,0,NA
mcmcmc,3448,hg_ki,15050517,OUT_OF_MEMORY,1759410240,14,16,23760M,0,NA
mcmcmc,3200,by_n_ki,15050516,OUT_OF_MEMORY,1759410207,13,16,20927M,0,NA
mcmcmc,563,ns_ki,15050512,OUT_OF_MEMORY,1759409667,13,16,13462M,0,NA
mcmcmc,5228,ns_ki,15048520,COMPLETED,1759407921,12492,1,7427M,2484988000,0
mcmcmc,07203,by_nt_ki,15048562,COMPLETED,1759407622,12042,1,9859M,1064284000,0
mcmcmc,5228,by_ki,15048515,COMPLETED,1759405945,10546,1,8653M,2430936000,0
mcmcmc,07203,by_t_ki,15048561,COMPLETED,1759405678,10098,1,9235M,1058864000,0
mcmcmc,5230,by_ki,15048523,COMPLETED,1759402576,7147,1,5733M,384344000,0
mcmcmc,3927,ns_ki,15048374,COMPLETED,1759402390,7353,1,12805M,2481360000,0
mcmcmc,675,by_n_ki,15049541,COMPLETED,1759401649,16,1,3512M,0,NA
mcmcmc,5230,ns_n_ki,15048529,COMPLETED,1759400344,4885,1,4443M,400816000,0
mcmcmc,5186,ns_ki,15048505,COMPLETED,1759399736,4368,1,4472M,187936000,0
mcmcmc,07203,ns_ki,15048563,COMPLETED,1759398764,3184,1,8528M,1057244000,0
mcmcmc,450,by_t_ki,15048117,COMPLETED,1759396952,2488,1,1578M,119772000,0
mcmcmc,5268,by_t_ki,15048543,COMPLETED,1759396425,936,1,3837M,149212000,0
mcmcmc,5268,by_n_ki,15048542,COMPLETED,1759396166,677,1,3710M,149276000,0
mcmcmc,5186,by_n_ki,15048502,COMPLETED,1759396066,728,1,5029M,188320000,0
mcmcmc,5230,ns_ki,15048528,COMPLETED,1759395655,196,1,4526M,400076000,0
mcmcmc,5268,ns_n_ki,15048547,COMPLETED,1759395620,101,1,3068M,149592000,0
mcmcmc,5268,ns_ki,15048546,COMPLETED,1759395619,100,1,3154M,148860000,0
mcmcmc,07203,ns_n_ki,15048564,COMPLETED,1759395612,32,1,8433M,4084000,NA
mcmcmc,07203,hg_ki,15048565,COMPLETED,1759395607,27,1,13098M,0,NA
mcmcmc,07203,by_ki,15048557,COMPLETED,1759395576,26,1,9980M,0,NA
mcmcmc,5228,ns_n_ki,15048521,COMPLETED,1759395551,122,1,38648M,2519680000,0
mcmcmc,5255,ns_ki,15048538,COMPLETED,1759395550,61,1,7233M,32500000,0
mcmcmc,5255,by_t_ki,15048536,COMPLETED,1759395538,49,1,7910M,32836000,NA
mcmcmc,5268,hg_ki,15048548,COMPLETED,1759395537,18,1,7718M,0,NA
mcmcmc,5228,by_t_ki,15048517,COMPLETED,1759395528,129,1,32124M,2452220000,0
mcmcmc,5268,by_nt_ki,15048545,COMPLETED,1759395528,9,1,4487M,0,NA
mcmcmc,5228,by_nt_ki,15048518,COMPLETED,1759395523,124,1,8751M,2385564000,0
mcmcmc,5228,by_n_ki,15048516,COMPLETED,1759395518,119,1,53044M,2487124000,0
mcmcmc,5255,by_nt_ki,15048537,COMPLETED,1759395516,27,1,8572M,0,NA
mcmcmc,5186,by_t_ki,15048503,COMPLETED,1759395512,174,1,5192M,188276000,0
mcmcmc,5255,ns_n_ki,15048539,COMPLETED,1759395500,11,1,7150M,0,NA
mcmcmc,5255,hg_ki,15048540,COMPLETED,1759395500,11,1,11744M,0,NA
mcmcmc,5268,by_ki,15048541,COMPLETED,1759395496,7,1,4357M,0,NA
mcmcmc,5230,by_nt_ki,15048527,COMPLETED,1759395485,26,1,5860M,0,NA
mcmcmc,5230,hg_ki,15048531,COMPLETED,1759395482,23,1,9135M,0,NA
mcmcmc,5255,by_ki,15048532,COMPLETED,1759395472,13,1,8504M,0,NA
mcmcmc,5230,by_n_ki,15048524,COMPLETED,1759395453,24,1,5G,0,NA
mcmcmc,5230,by_t_ki,15048525,COMPLETED,1759395452,23,1,5209M,0,NA
mcmcmc,5201,hg_ki,15048514,COMPLETED,1759395442,43,1,11644M,1709892000,NA
mcmcmc,5201,ns_n_ki,15048513,COMPLETED,1759395435,36,1,6952M,1496000,NA
mcmcmc,5201,by_ki,15048508,COMPLETED,1759395413,45,1,8239M,1488000,NA
mcmcmc,5201,by_t_ki,15048510,COMPLETED,1759395406,38,1,7718M,3396000,NA
mcmcmc,5201,by_n_ki,15048509,COMPLETED,1759395405,37,1,7592M,1508000,NA
mcmcmc,5186,ns_n_ki,15048506,COMPLETED,1759395388,20,1,4388M,0,NA
mcmcmc,5186,hg_ki,15048507,COMPLETED,1759395384,16,1,9022M,0,NA
mcmcmc,5186,by_nt_ki,15048504,COMPLETED,1759395355,17,1,5805M,0,NA
mcmcmc,706,ns_ki,15048162,COMPLETED,1759394837,283,1,3920M,70596000,0
mcmcmc,450,hg_ki,15048121,COMPLETED,1759394784,320,1,5508M,145644000,0
mcmcmc,692,hg_ki,15048157,COMPLETED,1759394703,149,1,304666M,9482140000,0
mcmcmc,692,by_t_ki,15048153,COMPLETED,1759394702,148,1,77510M,7197348000,0
mcmcmc,692,by_n_ki,15048152,COMPLETED,1759394694,140,1,77360M,7191752000,0
mcmcmc,692,by_ki,15048151,COMPLETED,1759394691,137,1,69934M,7019300000,0
mcmcmc,950,by_nt_ki,15048177,COMPLETED,1759394639,25,1,11057M,0,NA
mcmcmc,748,by_t_ki,15048169,COMPLETED,1759394614,30,1,7766M,0,NA
mcmcmc,748,by_n_ki,15048168,COMPLETED,1759394608,24,1,7641M,0,NA
mcmcmc,748,ns_n_ki,15048171,COMPLETED,1759394607,23,1,7002M,0,NA
mcmcmc,706,ns_n_ki,15048165,COMPLETED,1759394600,16,1,3836M,0,NA
mcmcmc,950,by_t_ki,15048175,COMPLETED,1759394600,16,1,10458M,0,NA
mcmcmc,706,by_n_ki,15048159,COMPLETED,1759394599,45,1,4514M,71008000,NA
mcmcmc,950,by_ki,15048173,COMPLETED,1759394599,15,1,11012M,0,NA
mcmcmc,706,by_t_ki,15048160,COMPLETED,1759394596,42,1,4601M,8e+05,NA
mcmcmc,563,by_t_ki,15048131,COMPLETED,1759394590,96,1,7477M,2621684000,0
mcmcmc,675,ns_ki,15048147,COMPLETED,1759394586,62,1,2953M,118280000,0
mcmcmc,675,by_nt_ki,15048146,COMPLETED,1759394554,30,1,4288M,0,NA
mcmcmc,675,by_t_ki,15048145,COMPLETED,1759394552,28,1,3637M,0,NA
mcmcmc,635,by_nt_ki,15048139,COMPLETED,1759394541,17,1,9222M,0,NA
mcmcmc,635,by_t_ki,15048138,COMPLETED,1759394539,15,1,8562M,0,NA
mcmcmc,635,ns_ki,15048140,COMPLETED,1759394539,15,1,7885M,0,NA
mcmcmc,450,ns_ki,15048119,COMPLETED,1759394510,46,1,1376M,119284000,NA
mcmcmc,450,ns_n_ki,15048120,COMPLETED,1759394477,13,1,810M,0,NA
mcmcmc,157,hg_ki,15048004,COMPLETED,1759393206,39,1,49686M,1496000,NA
mcmcmc,175,by_t_ki,15048007,COMPLETED,1759393201,34,1,7687M,1244000,NA
mcmcmc,175,ns_ki,15048009,COMPLETED,1759393201,34,1,6968M,1196000,NA
mcmcmc,175,hg_ki,15048011,COMPLETED,1759393201,34,1,11586M,1236000,NA
mcmcmc,157,by_ki,15047998,COMPLETED,1759393200,33,1,46374M,1040000,NA
mcmcmc,175,by_n_ki,15048006,COMPLETED,1759393200,33,1,7527M,1200000,NA
mcmcmc,157,by_t_ki,15048000,COMPLETED,1759393198,31,1,76840M,3360000,NA
mcmcmc,157,by_nt_ki,15048001,COMPLETED,1759393197,30,1,74636M,0,NA
mcmcmc,175,by_nt_ki,15048008,COMPLETED,1759393197,30,1,8301M,0,NA
mcmcmc,157,ns_ki,15048002,COMPLETED,1759393196,29,1,74870M,0,NA
mcmcmc,175,by_ki,15048005,COMPLETED,1759393194,27,1,8193M,0,NA
