Iteration	Likelihood	Prior	p	r
154600	-3.771042	0.6791987	0.1623386	0.1623386
154700	-2.244352	-0.1441832	0.2446768	0.2446768
154800	-1.790501	-0.7318721	0.3034457	0.3034457
154900	-2.224874	-2.3385	0.4641086	0.4641086
155000	-1.822313	-0.6649335	0.2967519	0.2967519
155100	-2.26059	-0.13006	0.2432645	0.2432645
155200	-2.304264	-0.09322871	0.2395814	0.2395814
155300	-1.715147	-1.435838	0.3738423	0.3738423
155400	-2.128582	-0.2528263	0.2555411	0.2555411
155500	-2.12325	-0.2582149	0.25608	0.25608
155600	-1.828388	-0.6531719	0.2955757	0.2955757
155700	-1.988422	-0.4096725	0.2712258	0.2712258
155800	-4.190063	-3.67851	0.5981095	0.5981095
155900	-1.85059	-1.81426	0.4116845	0.4116845
156000	-2.041919	-0.3456646	0.264825	0.264825
156100	-2.999781	0.350006	0.1952579	0.1952579
156200	-1.781365	-0.753137	0.3055722	0.3055722
156300	-4.442838	0.8961536	0.1406431	0.1406431
156400	-1.695967	-1.308006	0.3610591	0.3610591
156500	-2.713763	0.192536	0.2110049	0.2110049
156600	-3.444085	0.5528972	0.1749688	0.1749688
156700	-1.88483	-0.5551281	0.2857713	0.2857713
156800	-4.162412	0.8115055	0.149108	0.149108
156900	-1.881403	-0.5605984	0.2863184	0.2863184
157000	-1.715576	-0.9618746	0.326446	0.326446
157100	-1.76128	-1.604665	0.3907251	0.3907251
157200	-3.113695	0.4061827	0.1896402	0.1896402
157300	-1.713718	-0.9707219	0.3273307	0.3273307
157400	-2.149312	-2.253063	0.4555648	0.4555648
157500	-1.709157	-0.9941157	0.3296701	0.3296701
157600	-1.909804	-0.5167555	0.2819341	0.2819341
157700	-1.696935	-1.078407	0.3380992	0.3380992
157800	-2.40669	-0.01266865	0.2315254	0.2315254
157900	-1.728755	-1.495415	0.3798	0.3798
158000	-1.690657	-1.191464	0.3494049	0.3494049
158100	-2.051007	-2.130764	0.4433349	0.4433349
158200	-2.038117	-0.350023	0.2652608	0.2652608
158300	-2.03569	-0.3528189	0.2655404	0.2655404
158400	-3.508986	0.5793007	0.1723284	0.1723284
158500	-4.298174	0.853436	0.1449149	0.1449149
158600	-3.029669	0.3650628	0.1937522	0.1937522
158700	-1.827036	-1.76623	0.4068815	0.4068815
158800	-2.383216	-0.03047582	0.2333061	0.2333061
158900	-1.702392	-1.035137	0.3337722	0.3337722
159000	-2.234087	-0.1532393	0.2455824	0.2455824
159100	-4.457443	0.9003598	0.1402225	0.1402225
159200	-3.189077	0.4416495	0.1860936	0.1860936
159300	-1.796841	-1.698288	0.4000874	0.4000874
159400	-2.081473	-2.170243	0.4472828	0.4472828
159500	-1.738565	-0.872387	0.3174972	0.3174972
159600	-1.690728	-1.211417	0.3514002	0.3514002
159700	-2.529744	0.07521248	0.2227373	0.2227373
159800	-1.704355	-1.375356	0.3677941	0.3677941
159900	-1.811454	-0.686703	0.2989288	0.2989288
160000	-1.699561	-1.340724	0.3643309	0.3643309
160100	-1.716504	-0.9575874	0.3260172	0.3260172
160200	-2.605611	0.1254049	0.217718	0.217718
160300	-1.71522	-1.436198	0.3738783	0.3738783
160400	-2.244999	-0.1436158	0.2446201	0.2446201
160500	-1.766067	-0.7914472	0.3094032	0.3094032
160600	-1.712738	-1.423714	0.3726299	0.3726299
160700	-3.147978	0.4224728	0.1880112	0.1880112
160800	-1.76643	-0.7904937	0.3093079	0.3093079
160900	-2.270299	-0.1217292	0.2424314	0.2424314
161000	-2.476074	0.03794523	0.226464	0.226464
161100	-1.813822	-0.6818695	0.2984455	0.2984455
161200	-1.710389	-0.9875344	0.3290119	0.3290119
161300	-1.691848	-1.145148	0.3447733	0.3447733
161400	-1.88153	-0.5603951	0.286298	0.286298
161500	-1.777543	-1.649796	0.3952381	0.3952381
161600	-1.693505	-1.117	0.3419585	0.3419585
161700	-2.773861	0.2278552	0.207473	0.207473
161800	-2.144309	-0.2371507	0.2539736	0.2539736
161900	-4.344748	0.8674019	0.1435183	0.1435183
162000	-2.880022	0.2871991	0.2015386	0.2015386
162100	-2.840918	0.2657681	0.2036817	0.2036817
162200	-1.883554	-0.5571582	0.2859743	0.2859743
162300	-3.499157	0.5753476	0.1727238	0.1727238
162400	-4.404651	0.8850652	0.141752	0.141752
162500	-5.205904	1.093473	0.1209112	0.1209112
162600	-1.785245	-0.7439747	0.304656	0.304656
162700	-2.528037	0.07405005	0.2228535	0.2228535
162800	-1.976623	-0.4246428	0.2727228	0.2727228
162900	-1.81958	-1.750198	0.4052783	0.4052783
163000	-4.634508	0.9498927	0.1352692	0.1352692
163100	-1.69778	-1.070713	0.3373298	0.3373298
163200	-2.973586	0.3366138	0.1965971	0.1965971
163300	-1.896323	-0.5371515	0.2839737	0.2839737
163400	-2.382768	-2.499555	0.480214	0.480214
163500	-1.702749	-1.032711	0.3335296	0.3335296
163600	-1.695826	-1.089347	0.3391932	0.3391932
163700	-1.715355	-0.962911	0.3265496	0.3265496
163800	-3.040624	0.3705235	0.1932062	0.1932062
163900	-1.968771	-0.4347977	0.2737383	0.2737383
164000	-2.153438	-0.2281969	0.2530782	0.2530782
164100	-1.701032	-1.35216	0.3654745	0.3654745
164200	-2.955799	0.3274129	0.1975172	0.1975172
164300	-2.749172	0.2135059	0.2089079	0.2089079
164400	-1.734213	-0.8872518	0.3189837	0.3189837
164500	-3.246791	0.4679579	0.1834627	0.1834627
164600	-1.73026	-1.501306	0.3803892	0.3803892
164700	-2.153109	-0.2285179	0.2531103	0.2531103
164800	-1.833198	-0.644056	0.2946641	0.2946641
164900	-2.607723	0.1267638	0.2175821	0.2175821
165000	-4.333979	0.8641912	0.1438394	0.1438394
165100	-1.696	-1.08755	0.3390135	0.3390135
165200	-1.694421	-1.290515	0.35931	0.35931
165300	-2.29266	-0.1028568	0.2405442	0.2405442
165400	-1.866512	-0.5850177	0.2887603	0.2887603
165500	-2.281056	-2.398216	0.4700801	0.4700801
165600	-1.815006	-0.679471	0.2982056	0.2982056
165700	-2.246866	-0.1419812	0.2444566	0.2444566
165800	-1.775528	-0.7673217	0.3069907	0.3069907
165900	-2.370437	-0.04032591	0.2342911	0.2342911
166000	-2.242208	-0.1460664	0.2448652	0.2448652
166100	-1.922268	-0.4985004	0.2801085	0.2801085
166200	-2.500573	0.05514884	0.2247436	0.2247436
166300	-4.099737	0.7915057	0.1511079	0.1511079
166400	-2.555867	0.09280893	0.2209776	0.2209776
166500	-1.701621	-1.356514	0.3659099	0.3659099
166600	-3.691639	0.6499956	0.1652589	0.1652589
166700	-2.71627	0.1940358	0.2108549	0.2108549
166800	-2.015859	-2.083133	0.4385718	0.4385718
166900	-6.432839	1.338344	0.09642411	0.09642411
167000	-2.828337	0.258769	0.2043816	0.2043816
167100	-1.963392	-2.007082	0.4309667	0.4309667
167200	-5.476286	1.154021	0.1148564	0.1148564
167300	-1.863711	-0.5897349	0.289232	0.289232
167400	-2.380021	-0.03292759	0.2335513	0.2335513
167500	-2.019005	-0.3723546	0.267494	0.267494
167600	-1.819149	-0.6711732	0.2973758	0.2973758
167700	-2.000035	-0.3952584	0.2697844	0.2697844
167800	-2.00258	-0.392141	0.2694726	0.2694726
167900	-3.007845	0.3540913	0.1948494	0.1948494
168000	-1.691012	-1.168426	0.3471011	0.3471011
168100	-1.690862	-1.219811	0.3522397	0.3522397
168200	-3.555687	0.5978688	0.1704716	0.1704716
168300	-3.72826	0.6635735	0.1639012	0.1639012
168400	-2.387835	-0.02694307	0.2329528	0.2329528
168500	-2.437525	0.01018408	0.2292401	0.2292401
168600	-1.927322	-0.4912531	0.2793838	0.2793838
168700	-1.748897	-1.566772	0.3869357	0.3869357
168800	-2.972963	0.3362927	0.1966292	0.1966292
168900	-2.890939	0.2930979	0.2009487	0.2009487
169000	-2.085061	-2.174793	0.4477378	0.4477378
169100	-3.477136	0.5664322	0.1736153	0.1736153
169200	-2.6405	0.1475962	0.2154989	0.2154989
169300	-1.75825	-0.81261	0.3115195	0.3115195
169400	-1.702972	-1.366082	0.3668667	0.3668667
169500	-2.894653	0.2950961	0.2007489	0.2007489
169600	-2.790061	0.2371545	0.2065431	0.2065431
169700	-2.671359	0.16679	0.2135795	0.2135795
169800	-1.899877	-0.5317057	0.2834291	0.2834291
169900	-1.72618	-0.9168638	0.3219449	0.3219449
170000	-1.738524	-0.8725241	0.3175109	0.3175109
170100	-1.756243	-0.8182453	0.312083	0.312083
170200	-2.441896	0.01337571	0.2289209	0.2289209
170300	-1.96415	-2.008229	0.4310814	0.4310814
170400	-4.476763	0.9058949	0.139669	0.139669
170500	-1.723394	-0.9279325	0.3230518	0.3230518
170600	-2.764889	0.2226661	0.2079919	0.2079919
170700	-3.02972	0.3650886	0.1937497	0.1937497
170800	-1.803749	-1.714586	0.4017171	0.4017171
170900	-2.005711	-0.3883246	0.269091	0.269091
171000	-2.016846	-2.084503	0.4387088	0.4387088
171100	-2.300906	-0.09600389	0.2398589	0.2398589
171200	-2.436742	0.00961078	0.2292974	0.2292974
171300	-1.792927	-0.7263982	0.3028983	0.3028983
171400	-1.830687	-1.773926	0.4076512	0.4076512
171500	-1.694727	-1.294218	0.3596803	0.3596803
171600	-2.141184	-2.243472	0.4546057	0.4546057
171700	-2.995004	0.3475773	0.1955008	0.1955008
171800	-2.204668	-0.179771	0.2482356	0.2482356
171900	-2.836042	0.2630614	0.2039524	0.2039524
172000	-2.93839	0.3183219	0.1984263	0.1984263
172100	-1.690803	-1.216608	0.3519193	0.3519193
172200	-1.932398	-0.4840597	0.2786645	0.2786645
172300	-1.709356	-1.405533	0.3708119	0.3708119
172400	-3.159861	0.4280563	0.1874529	0.1874529
172500	-1.780541	-0.755109	0.3057694	0.3057694
172600	-1.733374	-0.8902068	0.3192792	0.3192792
172700	-2.000436	-2.061441	0.4364026	0.4364026
172800	-1.827141	-0.6555625	0.2958148	0.2958148
172900	-2.180997	-0.2017763	0.2504361	0.2504361
173000	-1.69074	-1.212394	0.3514979	0.3514979
173100	-1.908518	-0.5186698	0.2821255	0.2821255
173200	-1.781176	-0.7535896	0.3056175	0.3056175
173300	-1.690724	-1.183687	0.3486272	0.3486272
173400	-2.266503	-0.1249768	0.2427562	0.2427562
173500	-1.785682	-1.670829	0.3973414	0.3973414
173600	-1.844446	-0.6233626	0.2925948	0.2925948
173700	-2.179159	-0.2035106	0.2506096	0.2506096
173800	-2.585442	0.112328	0.2190257	0.2190257
173900	-2.511384	0.06263636	0.2239949	0.2239949
174000	-1.768547	-0.7849765	0.3087562	0.3087562
174100	-1.919364	-0.5027046	0.280529	0.280529
174200	-1.783566	-0.7479133	0.3050498	0.3050498
174300	-2.049194	-2.128365	0.443095	0.443095
174400	-4.066907	0.7808599	0.1521725	0.1521725
174500	-3.21956	0.4556331	0.1846952	0.1846952
174600	-2.563758	0.09805761	0.2204527	0.2204527
174700	-2.791192	0.2378001	0.2064785	0.2064785
174800	-1.746986	-0.8454953	0.314808	0.314808
174900	-2.126855	-2.226355	0.452894	0.452894
175000	-1.708431	-0.9981018	0.3300687	0.3300687
175100	-1.854323	-0.6058557	0.2908441	0.2908441
175200	-5.059039	1.058721	0.1243864	0.1243864
175300	-2.080341	-0.3030472	0.2605632	0.2605632
175400	-2.084396	-0.2986928	0.2601278	0.2601278
175500	-1.908531	-0.5186504	0.2821236	0.2821236
175600	-1.695899	-1.088588	0.3391173	0.3391173
175700	-1.7261	-0.9171758	0.3219761	0.3219761
175800	-1.692082	-1.140317	0.3442902	0.3442902
175900	-2.576111	0.1062146	0.2196371	0.2196371
176000	-2.019038	-0.3723145	0.26749	0.26749
176100	-1.695494	-1.092847	0.3395432	0.3395432
176200	-1.72049	-0.939995	0.324258	0.324258
176300	-2.677452	0.1705335	0.2132052	0.2132052
176400	-1.7228	-1.470902	0.3773487	0.3773487
176500	-1.959494	-0.4470041	0.2749589	0.2749589
176600	-2.34824	-0.05770767	0.2360293	0.2360293
176700	-2.15066	-0.2309104	0.2533495	0.2533495
176800	-1.75904	-0.810415	0.3113	0.3113
176900	-3.279173	0.4824151	0.182017	0.182017
177000	-1.81796	-0.6735403	0.2976125	0.2976125
177100	-2.640863	0.1478243	0.2154761	0.2154761
177200	-1.759692	-0.8086134	0.3111199	0.3111199
177300	-2.437813	0.01039478	0.229219	0.229219
177400	-5.070923	1.061585	0.1241	0.1241
177500	-2.11313	-0.2685481	0.2571133	0.2571133
177600	-1.714444	-0.9672228	0.3269808	0.3269808
177700	-2.299739	-0.09697008	0.2399555	0.2399555
177800	-1.755723	-0.8197228	0.3122308	0.3122308
177900	-1.907243	-0.5205758	0.2823161	0.2823161
178000	-1.761584	-0.803434	0.3106019	0.3106019
178100	-1.814572	-0.6803481	0.2982933	0.2982933
178200	-2.066104	-0.3185467	0.2621132	0.2621132
178300	-2.615019	0.1314415	0.2171144	0.2171144
178400	-2.237704	-2.352401	0.4654986	0.4654986
178500	-2.160094	-0.2217338	0.2524319	0.2524319
178600	-3.166309	0.4310724	0.1871513	0.1871513
178700	-2.290648	-0.104537	0.2407122	0.2407122
178800	-1.711127	-1.415234	0.371782	0.371782
178900	-2.597728	0.1203165	0.2182269	0.2182269
179000	-1.691075	-1.166052	0.3468637	0.3468637
179100	-3.970465	0.7488846	0.15537	0.15537
179200	-2.964404	0.3318749	0.197071	0.197071
179300	-1.931203	-1.956845	0.4259431	0.4259431
179400	-1.944262	-0.4675651	0.277015	0.277015
179500	-1.887426	-0.551018	0.2853603	0.2853603
179600	-1.746088	-0.8482564	0.3150841	0.3150841
179700	-1.785435	-0.7435295	0.3046115	0.3046115
179800	-2.775312	0.2286923	0.2073893	0.2073893
179900	-3.185452	0.4399731	0.1862612	0.1862612
180000	-1.761494	-0.8036806	0.3106266	0.3106266
180100	-1.982002	-0.4177752	0.272036	0.272036
180200	-2.215601	-0.1698081	0.2472393	0.2472393
180300	-1.726395	-0.9160309	0.3218616	0.3218616
180400	-1.73191	-1.507642	0.3810227	0.3810227
180500	-2.517531	0.06686679	0.2235718	0.2235718
180600	-2.216711	-0.1688039	0.2471389	0.2471389
180700	-2.536329	0.07968038	0.2222905	0.2222905
180800	-5.155521	1.081706	0.1220879	0.1220879
180900	-2.800278	0.2429724	0.2059613	0.2059613
181000	-8.040279	1.571617	0.07309685	0.07309685
181100	-2.141602	-0.2398264	0.2542412	0.2542412
181200	-1.718218	-0.9498628	0.3252448	0.3252448
181300	-2.170606	-2.277799	0.4580384	0.4580384
181400	-1.785394	-1.6701	0.3972685	0.3972685
181500	-2.130009	-0.2513907	0.2553976	0.2553976
181600	-3.740948	0.6682335	0.1634352	0.1634352
181700	-1.724677	-1.478854	0.3781439	0.3781439
181800	-2.141517	-2.243867	0.4546452	0.4546452
181900	-1.842618	-0.6266687	0.2929254	0.2929254
182000	-1.789066	-0.7351421	0.3037727	0.3037727
182100	-1.855498	-0.6038102	0.2906395	0.2906395
182200	-1.950872	-0.4585611	0.2761146	0.2761146
182300	-3.168423	0.4320596	0.1870526	0.1870526
182400	-1.798857	-1.703096	0.4005681	0.4005681
182500	-2.693653	0.1804146	0.2122171	0.2122171
182600	-3.381023	0.5265407	0.1776044	0.1776044
182700	-1.69278	-1.267374	0.3569959	0.3569959
182800	-2.152798	-0.2288217	0.2531407	0.2531407
182900	-2.484808	0.04411619	0.2258469	0.2258469
183000	-4.864869	1.010571	0.1292014	0.1292014
183100	-2.158898	-0.2228907	0.2525476	0.2525476
183200	-1.766733	-0.7896985	0.3092284	0.3092284
183300	-2.263667	-0.1274102	0.2429995	0.2429995
183400	-2.095844	-0.2865352	0.258912	0.258912
183500	-2.697241	0.1825885	0.2119997	0.2119997
183600	-5.123955	1.074252	0.1228333	0.1228333
183700	-1.898594	-0.5336664	0.2836251	0.2836251
183800	-2.050997	-0.3353638	0.2637949	0.2637949
183900	-2.321061	-0.07948457	0.238207	0.238207
184000	-1.749609	-1.569053	0.3871638	0.3871638
184100	-1.695149	-1.299121	0.3601706	0.3601706
184200	-1.867516	-0.583338	0.2885923	0.2885923
184300	-3.021212	0.360826	0.1941759	0.1941759
184400	-2.125932	-2.225244	0.4527829	0.4527829
184500	-2.911517	0.304118	0.1998467	0.1998467
184600	-2.409315	-0.01069952	0.2313285	0.2313285
184700	-1.789455	-0.7342524	0.3036838	0.3036838
184800	-3.622407	-3.383021	0.5685606	0.5685606
184900	-2.599298	0.1213319	0.2181253	0.2181253
185000	-2.714588	0.1930299	0.2109555	0.2109555
185100	-1.731706	-1.506867	0.3809452	0.3809452
185200	-2.756751	0.2179338	0.2084651	0.2084651
185300	-1.899205	-0.5327318	0.2835317	0.2835317
185400	-3.241239	0.465458	0.1837127	0.1837127
185500	-2.943997	0.3212592	0.1981326	0.1981326
185600	-1.692571	-1.263857	0.3566442	0.3566442
185700	-2.166694	-0.2153772	0.2517962	0.2517962
185800	-1.899173	-0.5327807	0.2835366	0.2835366
185900	-2.108005	-0.2738357	0.2576421	0.2576421
186000	-1.867159	-1.84601	0.4148595	0.4148595
186100	-2.09526	-0.2871507	0.2589736	0.2589736
186200	-1.71489	-0.9651019	0.3267687	0.3267687
186300	-4.049461	0.775154	0.1527431	0.1527431
186400	-2.017251	-0.3744406	0.2677026	0.2677026
186500	-2.631762	0.142088	0.2160497	0.2160497
186600	-1.932454	-0.4839811	0.2786566	0.2786566
186700	-5.452792	1.148927	0.1153658	0.1153658
186800	-2.260433	-0.1301949	0.243278	0.243278
186900	-1.987223	-0.4111782	0.2713763	0.2713763
187000	-1.785256	-0.7439484	0.3046533	0.3046533
187100	-2.408618	-0.01122212	0.2313807	0.2313807
187200	-1.700131	-1.051464	0.3354049	0.3354049
187300	-2.558943	0.09485856	0.2207727	0.2207727
187400	-3.230283	0.4605053	0.184208	0.184208
187500	-2.089929	-0.2927919	0.2595377	0.2595377
187600	-1.691327	-1.236981	0.3539566	0.3539566
187700	-2.674245	0.1685647	0.213402	0.213402
187800	-2.347282	-0.05846582	0.2361051	0.2361051
187900	-2.016677	-0.3751239	0.2677709	0.2677709
188000	-1.832396	-0.6455643	0.2948149	0.2948149
188100	-2.177896	-0.2047051	0.250729	0.250729
188200	-2.577354	0.1070318	0.2195553	0.2195553
188300	-2.643863	-2.729742	0.5032327	0.5032327
188400	-4.231869	0.8331892	0.1469396	0.1469396
188500	-1.698167	-1.32899	0.3631575	0.3631575
188600	-1.766152	-0.791224	0.3093809	0.3093809
188700	-2.096677	-2.189381	0.4491966	0.4491966
188800	-1.739296	-0.8699588	0.3172544	0.3172544
188900	-1.988182	-0.4099736	0.2712559	0.2712559
189000	-3.05238	0.3763498	0.1926235	0.1926235
189100	-2.342164	-0.06252785	0.2365113	0.2365113
189200	-2.722141	0.1975396	0.2105046	0.2105046
189300	-1.717614	-0.9525574	0.3255142	0.3255142
189400	-1.827097	-0.6556475	0.2958233	0.2958233
189500	-2.408251	-0.01149694	0.2314082	0.2314082
189600	-4.171816	0.8144705	0.1488115	0.1488115
189700	-1.690801	-1.178357	0.3480942	0.3480942
189800	-4.615147	0.9446044	0.1357981	0.1357981
189900	-3.704103	0.6546381	0.1647947	0.1647947
190000	-3.606971	0.6178606	0.1684724	0.1684724
190100	-2.084611	-0.2984629	0.2601048	0.2601048
190200	-2.257722	-0.1325368	0.2435122	0.2435122
190300	-1.731041	-0.8985765	0.3201162	0.3201162
190400	-2.020126	-0.3710247	0.267361	0.267361
190500	-1.743659	-0.8558498	0.3158435	0.3158435
190600	-2.250373	-0.1389178	0.2441503	0.2441503
190700	-2.308558	-0.08969392	0.2392279	0.2392279
190800	-3.294548	0.4892049	0.181338	0.181338
190900	-1.947448	-0.4632101	0.2765795	0.2765795
191000	-1.695562	-1.303698	0.3606283	0.3606283
191100	-1.847163	-0.6184889	0.2921074	0.2921074
191200	-1.694477	-1.104392	0.3406977	0.3406977
191300	-2.621904	0.1358344	0.2166751	0.2166751
191400	-2.068775	-0.3156137	0.2618199	0.2618199
191500	-2.429413	0.004229341	0.2298356	0.2298356
191600	-1.690747	-1.181912	0.3484497	0.3484497
191700	-1.992201	-0.4049471	0.2707532	0.2707532
191800	-1.925155	-1.94705	0.4249635	0.4249635
191900	-1.765483	-0.7929883	0.3095573	0.3095573
192000	-4.382578	0.8785953	0.142399	0.142399
192100	-2.17406	-0.2083435	0.2510929	0.2510929
192200	-1.72229	-0.9324495	0.3235035	0.3235035
192300	-2.39497	-0.02151336	0.2324098	0.2324098
192400	-1.812994	-1.735655	0.403824	0.403824
192500	-2.033446	-0.3554152	0.2658	0.2658
192600	-2.011582	-2.077169	0.4379754	0.4379754
192700	-1.794911	-0.721974	0.3024559	0.3024559
192800	-2.505582	0.05862623	0.2243959	0.2243959
192900	-1.726819	-1.487669	0.3790254	0.3790254
193000	-1.727974	-1.492315	0.37949	0.37949
193100	-1.854801	-1.822476	0.4125061	0.4125061
193200	-2.314132	-0.08512699	0.2387712	0.2387712
193300	-1.920635	-0.5008611	0.2803446	0.2803446
193400	-1.740002	-1.537054	0.3839639	0.3839639
193500	-1.695635	-1.09134	0.3393926	0.3393926
193600	-1.934872	-1.962731	0.4265316	0.4265316
193700	-2.260466	-2.376671	0.4679256	0.4679256
193800	-1.865967	-0.5859322	0.2888517	0.2888517
193900	-1.692475	-1.26218	0.3564766	0.3564766
194000	-1.899817	-1.904603	0.4207188	0.4207188
194100	-3.303726	0.4932359	0.1809349	0.1809349
194200	-2.210177	-0.1747354	0.247732	0.247732
194300	-1.700586	-1.048031	0.3350616	0.3350616
194400	-1.797335	-0.7166301	0.3019215	0.3019215
194500	-1.786558	-0.740918	0.3043503	0.3043503
194600	-2.065993	-0.3186681	0.2621253	0.2621253
194700	-2.100289	-0.281869	0.2584454	0.2584454
194800	-2.235947	-0.151591	0.2454176	0.2454176
194900	-4.074195	0.7832335	0.1519352	0.1519352
195000	-1.768819	-1.626155	0.392874	0.392874
195100	-1.966177	-2.011289	0.4313874	0.4313874
195200	-1.918112	-0.5045263	0.2807111	0.2807111
195300	-4.104837	0.7931489	0.1509436	0.1509436
195400	-2.173828	-2.281494	0.4584079	0.4584079
195500	-2.019147	-0.3721856	0.2674771	0.2674771
195600	-1.71307	-0.9738883	0.3276473	0.3276473
195700	-1.708966	-1.403334	0.3705919	0.3705919
195800	-1.708702	-1.401836	0.3704421	0.3704421
195900	-1.901882	-0.5286555	0.2831241	0.2831241
196000	-1.950459	-0.4591198	0.2761705	0.2761705
196100	-5.340923	1.124243	0.1178342	0.1178342
196200	-1.99809	-0.3976516	0.2700237	0.2700237
196300	-1.963494	-0.4417125	0.2744298	0.2744298
196400	-2.142917	-0.2385252	0.254111	0.254111
196500	-5.92515	1.245799	0.1056786	0.1056786
196600	-6.765341	1.393388	0.09091973	0.09091973
196700	-1.839157	-1.79141	0.4093995	0.4093995
196800	-2.434587	0.008032191	0.2294553	0.2294553
196900	-2.441765	0.01328044	0.2289305	0.2289305
197000	-2.188052	-0.1951536	0.2497739	0.2497739
197100	-2.151243	-0.2303404	0.2532925	0.2532925
197200	-2.425952	0.001676394	0.2300909	0.2300909
197300	-1.804083	-0.7020788	0.3004664	0.3004664
197400	-1.690671	-1.189263	0.3491848	0.3491848
197500	-1.725972	-0.9176765	0.3220262	0.3220262
197600	-1.700122	-1.051537	0.3354122	0.3354122
197700	-2.023464	-2.093644	0.4396229	0.4396229
197800	-3.227951	0.4594475	0.1843138	0.1843138
197900	-5.088496	1.065802	0.1236783	0.1236783
198000	-1.730677	-0.8999061	0.3202491	0.3202491
198100	-1.71675	-0.9564606	0.3259046	0.3259046
198200	-1.877387	-0.5670802	0.2869665	0.2869665
198300	-1.936891	-1.96595	0.4268535	0.4268535
198400	-1.978224	-0.422592	0.2725177	0.2725177
198500	-2.359104	-2.476678	0.4779263	0.4779263
198600	-1.704249	-1.374661	0.3677246	0.3677246
198700	-1.736273	-1.52382	0.3826405	0.3826405
198800	-2.017947	-0.3736122	0.2676197	0.2676197
198900	-3.109068	0.4039633	0.1898622	0.1898622
199000	-2.062637	-0.3223717	0.2624957	0.2624957
199100	-3.546854	0.5943838	0.1708201	0.1708201
199200	-1.869928	-0.5793199	0.2881905	0.2881905
199300	-5.187982	1.089306	0.1213279	0.1213279
199400	-2.085314	-0.2977109	0.2600296	0.2600296
199500	-1.894775	-1.895863	0.4198448	0.4198448
199600	-2.045549	-0.3415279	0.2644113	0.2644113
199700	-1.827308	-0.6552424	0.2957828	0.2957828
199800	-2.129869	-2.229979	0.4532564	0.4532564
199900	-2.67466	0.1688201	0.2133765	0.2133765
200000	-1.777439	-1.649522	0.3952107	0.3952107
200100	-1.842956	-1.799095	0.4101681	0.4101681
200200	-1.817008	-1.744562	0.4047147	0.4047147
200300	-2.817244	0.2525555	0.205003	0.205003
200400	-4.136534	0.8032985	0.1499287	0.1499287
200500	-2.16105	-0.2208095	0.2523395	0.2523395
200600	-3.557631	0.5986342	0.1703951	0.1703951
200700	-2.986822	0.3434039	0.1959181	0.1959181
200800	-3.266545	0.4768028	0.1825782	0.1825782
200900	-1.798183	-0.7147755	0.3017361	0.3017361
201000	-1.709786	-0.9907307	0.3293316	0.3293316
201100	-2.132318	-0.2490727	0.2551658	0.2551658
201200	-2.011786	-0.3809803	0.2683565	0.2683565
201300	-2.38995	-0.0253297	0.2327915	0.2327915
201400	-1.716919	-1.444387	0.3746972	0.3746972
201500	-2.099049	-0.2831681	0.2585753	0.2585753
201600	-1.703382	-1.028492	0.3331077	0.3331077
201700	-1.703371	-1.028565	0.333115	0.333115
201800	-1.766901	-0.7892597	0.3091845	0.3091845
201900	-1.77246	-0.7749837	0.3077569	0.3077569
202000	-1.712491	-0.976762	0.3279347	0.3279347
202100	-1.935426	-0.4798077	0.2782393	0.2782393
202200	-1.69439	-1.105457	0.3408042	0.3408042
202300	-2.760493	0.2201126	0.2082472	0.2082472
202400	-1.769548	-0.7823957	0.3084981	0.3084981
202500	-1.699382	-1.339272	0.3641857	0.3641857
202600	-1.858456	-1.829522	0.4132107	0.4132107
202700	-2.627838	0.1396043	0.2162981	0.2162981
202800	-3.27188	0.4791777	0.1823407	0.1823407
202900	-2.150325	-0.2312389	0.2533824	0.2533824
203000	-2.560462	0.09586892	0.2206716	0.2206716
203100	-2.517651	0.0669488	0.2235636	0.2235636
203200	-2.316312	-0.08334756	0.2385933	0.2385933
203300	-1.876043	-0.5692648	0.287185	0.287185
203400	-3.10039	0.3997864	0.1902799	0.1902799
203500	-1.691131	-1.23085	0.3533435	0.3533435
203600	-2.263738	-0.1273495	0.2429935	0.2429935
203700	-3.054992	0.3776395	0.1924946	0.1924946
203800	-2.369125	-0.04134381	0.2343929	0.2343929
203900	-2.798432	0.2419238	0.2060661	0.2060661
204000	-1.943152	-0.46909	0.2771675	0.2771675
204100	-1.705049	-1.01787	0.3320456	0.3320456
204200	-2.63743	0.1456644	0.2156921	0.2156921
204300	-2.40581	-0.01332927	0.2315914	0.2315914
204400	-1.690832	-1.218228	0.3520813	0.3520813
204500	-1.754909	-0.8220422	0.3124627	0.3124627
204600	-2.298848	-0.09770866	0.2400294	0.2400294
204700	-1.76159	-1.60557	0.3908155	0.3908155
204800	-1.77475	-0.7692495	0.3071835	0.3071835
204900	-3.576972	0.6062161	0.1696369	0.1696369
205000	-1.776776	-0.7642452	0.306683	0.306683
205100	-1.691227	-1.160969	0.3463554	0.3463554
205200	-2.892048	0.2936946	0.200889	0.200889
205300	-2.031738	-0.3573976	0.2659983	0.2659983
205400	-4.835214	1.002984	0.1299601	0.1299601
205500	-2.217085	-0.1684661	0.2471051	0.2471051
205600	-1.951082	-0.4582776	0.2760863	0.2760863
205700	-1.701602	-1.35638	0.3658965	0.3658965
205800	-2.860521	0.2765715	0.2026014	0.2026014
205900	-4.177024	0.8161085	0.1486477	0.1486477
206000	-1.714494	-1.432613	0.3735198	0.3735198
