Iteration	Likelihood	Prior	p	r
154300	-4.779318	0.9885072	0.1314078	0.1314078
154400	-1.707359	-1.004148	0.3306733	0.3306733
154500	-2.054344	-0.3316035	0.2634189	0.2634189
154600	-2.345278	-0.06005448	0.236264	0.236264
154700	-1.764944	-0.7944154	0.3097	0.3097
154800	-2.102608	-0.2794457	0.2582031	0.2582031
154900	-2.960892	-2.969331	0.5271916	0.5271916
155000	-4.499948	0.9124944	0.1390091	0.1390091
155100	-1.695906	-1.088521	0.3391106	0.3391106
155200	-1.718786	-1.453094	0.3755679	0.3755679
155300	-2.157468	-0.2242767	0.2526862	0.2526862
155400	-2.405195	-0.01379179	0.2316377	0.2316377
155500	-3.68348	0.6469448	0.165564	0.165564
155600	-1.690776	-1.17997	0.3482555	0.3482555
155700	-5.701113	1.201266	0.1101319	0.1101319
155800	-1.926559	-1.949333	0.4251919	0.4251919
155900	-1.846891	-0.6189749	0.292156	0.292156
156000	-6.759416	1.392442	0.0910143	0.0910143
156100	-2.119885	-0.2616345	0.256422	0.256422
156200	-2.769469	0.2253187	0.2077266	0.2077266
156300	-1.708518	-0.9976215	0.3300207	0.3300207
156400	-2.128993	-2.228927	0.4531512	0.4531512
156500	-2.855214	0.2736587	0.2028926	0.2028926
156600	-2.637678	0.1458211	0.2156764	0.2156764
156700	-3.454517	0.5571895	0.1745396	0.1745396
156800	-2.455395	-2.567429	0.4870014	0.4870014
156900	-3.990665	0.7556706	0.1546914	0.1546914
157000	-3.222404	0.4569278	0.1845657	0.1845657
157100	-4.682708	0.9629277	0.1339657	0.1339657
157200	-2.352972	-0.05397248	0.2356558	0.2356558
157300	-1.8945	-0.5399669	0.2842552	0.2842552
157400	-2.22504	-0.1613057	0.2463891	0.2463891
157500	-2.001764	-2.063329	0.4365914	0.4365914
157600	-1.949339	-0.4606377	0.2763223	0.2763223
157700	-3.735692	0.6663059	0.1636279	0.1636279
157800	-2.635513	0.1444566	0.2158129	0.2158129
157900	-1.695869	-1.30698	0.3609565	0.3609565
158000	-1.780187	-1.656731	0.3959316	0.3959316
158100	-1.695195	-1.299637	0.3602222	0.3602222
158200	-1.726585	-0.9152923	0.3217877	0.3217877
158300	-2.498446	0.0536684	0.2248917	0.2248917
158400	-1.70274	-1.032771	0.3335356	0.3335356
158500	-6.284658	1.312452	0.09901331	0.09901331
158600	-1.697518	-1.07305	0.3375635	0.3375635
158700	-2.267688	-0.1239612	0.2426546	0.2426546
158800	-2.263393	-0.1276461	0.2430231	0.2430231
158900	-3.510085	0.5797419	0.1722843	0.1722843
159000	-3.016043	0.3582272	0.1944358	0.1944358
159100	-1.861489	-0.5935079	0.2896093	0.2896093
159200	-1.701136	-1.352939	0.3655525	0.3655525
159300	-3.228025	0.4594812	0.1843104	0.1843104
159400	-3.165099	0.4305071	0.1872078	0.1872078
159500	-2.339762	-0.06444084	0.2367026	0.2367026
159600	-2.396543	-0.02032158	0.2322907	0.2322907
159700	-1.756123	-0.8185854	0.312117	0.312117
159800	-1.697979	-1.068972	0.3371557	0.3371557
159900	-3.460937	0.5598216	0.1742763	0.1742763
160000	-6.144777	1.287185	0.10154	0.10154
160100	-1.692803	-1.127518	0.3430103	0.3430103
160200	-1.695255	-1.300318	0.3602904	0.3602904
160300	-1.887797	-0.5504319	0.2853017	0.2853017
160400	-1.691496	-1.24159	0.3544175	0.3544175
160500	-1.794386	-1.692373	0.3994958	0.3994958
160600	-1.802577	-0.7052853	0.300787	0.300787
160700	-3.78336	-3.471325	0.577391	0.577391
160800	-1.797776	-0.7156645	0.301825	0.301825
160900	-4.712386	0.9708624	0.1331723	0.1331723
161000	-2.905127	0.3007094	0.2001876	0.2001876
161100	-3.242438	0.4659982	0.1836587	0.1836587
161200	-2.389763	-0.02547238	0.2328057	0.2328057
161300	-2.035698	-0.3528097	0.2655395	0.2655395
161400	-1.942946	-1.975531	0.4278116	0.4278116
161500	-1.817207	-0.6750451	0.297763	0.297763
161600	-1.736783	-0.8783873	0.3180972	0.3180972
161700	-1.815549	-1.741341	0.4043926	0.4043926
161800	-3.548258	0.5949387	0.1707646	0.1707646
161900	-3.358969	0.5171534	0.1785432	0.1785432
162000	-2.315387	-0.08410259	0.2386688	0.2386688
162100	-1.725462	-0.9196747	0.322226	0.322226
162200	-1.733986	-0.8880502	0.3190635	0.3190635
162300	-2.030524	-0.3588097	0.2661395	0.2661395
162400	-3.084762	0.3922195	0.1910366	0.1910366
162500	-2.353092	-2.470801	0.4773386	0.4773386
162600	-1.894394	-0.54013	0.2842715	0.2842715
162700	-1.691346	-1.157443	0.3460028	0.3460028
162800	-1.760372	-0.8067444	0.3109329	0.3109329
162900	-1.703338	-1.028784	0.333137	0.333137
163000	-3.577968	0.6066047	0.169598	0.169598
163100	-2.980057	0.3399392	0.1962646	0.1962646
163200	-1.700156	-1.345458	0.3648043	0.3648043
163300	-2.00717	-2.070975	0.437356	0.437356
163400	-1.756781	-0.8167257	0.3119311	0.3119311
163500	-3.238444	0.4641967	0.1838388	0.1838388
163600	-2.153667	-0.2279737	0.2530559	0.2530559
163700	-1.706802	-1.390696	0.3693281	0.3693281
163800	-2.815657	0.2516632	0.2050922	0.2050922
163900	-2.275095	-0.1176455	0.2420231	0.2420231
164000	-1.719915	-0.9424561	0.3245041	0.3245041
164100	-1.690768	-1.214376	0.3516961	0.3516961
164200	-2.074705	-0.3091439	0.2611729	0.2611729
164300	-4.906809	1.021194	0.1281391	0.1281391
164400	-1.742309	-0.8601499	0.3162735	0.3162735
164500	-2.433739	0.00740983	0.2295175	0.2295175
164600	-1.97292	-0.4294123	0.2731997	0.2731997
164700	-1.745772	-0.8492363	0.3151821	0.3151821
164800	-1.747151	-0.8449882	0.3147573	0.3147573
164900	-2.405458	-0.01359418	0.2316179	0.2316179
165000	-1.722209	-0.9327855	0.3235371	0.3235371
165100	-2.348164	-2.465964	0.4768549	0.4768549
165200	-1.690966	-1.224615	0.35272	0.35272
165300	-3.994721	0.7570274	0.1545558	0.1545558
165400	-2.769817	0.2255198	0.2077065	0.2077065
165500	-1.724173	-0.9247902	0.3227375	0.3227375
165600	-2.621736	0.135728	0.2166857	0.2166857
165700	-2.963845	0.3315856	0.1970999	0.1970999
165800	-1.754421	-0.8234435	0.3126029	0.3126029
165900	-1.954637	-0.4534891	0.2756074	0.2756074
166000	-3.767734	0.6779996	0.1624586	0.1624586
166100	-3.67394	0.6433651	0.165922	0.165922
166200	-1.728527	-0.9078843	0.3210469	0.3210469
166300	-1.837914	-0.6352774	0.2937862	0.2937862
166400	-1.69825	-1.066633	0.3369218	0.3369218
166500	-3.443216	-3.279751	0.5582336	0.5582336
166600	-4.375028	0.8763722	0.1426213	0.1426213
166700	-2.725102	0.1993021	0.2103283	0.2103283
166800	-2.313427	-0.0857038	0.2388289	0.2388289
166900	-2.214764	-2.327431	0.4630016	0.4630016
167000	-1.722708	-0.9307288	0.3233314	0.3233314
167100	-2.145103	-2.248106	0.4550691	0.4550691
167200	-3.72294	0.6616125	0.1640973	0.1640973
167300	-2.467223	0.03164786	0.2270937	0.2270937
167400	-1.692901	-1.269331	0.3571916	0.3571916
167500	-2.458598	0.02546722	0.2277118	0.2277118
167600	-2.099999	-0.282172	0.2584757	0.2584757
167700	-2.289246	-0.1057102	0.2408295	0.2408295
167800	-1.925621	-1.947808	0.4250393	0.4250393
167900	-2.706191	0.1879899	0.2114595	0.2114595
168000	-2.136828	-0.2445673	0.2547152	0.2547152
168100	-3.601235	0.6156449	0.168694	0.168694
168200	-1.993322	-0.4035525	0.2706138	0.2706138
168300	-2.646755	0.151519	0.2151066	0.2151066
168400	-5.643484	1.189409	0.1113176	0.1113176
168500	-2.666074	0.1635309	0.2139054	0.2139054
168600	-1.763686	-0.7977665	0.3100352	0.3100352
168700	-1.720693	-0.9391348	0.324172	0.324172
168800	-1.95668	-0.4507532	0.2753338	0.2753338
168900	-2.603159	0.1238253	0.217876	0.217876
169000	-1.77713	-0.7633773	0.3065962	0.3065962
169100	-1.74526	-1.554909	0.3857494	0.3857494
169200	-3.093313	-3.060045	0.536263	0.536263
169300	-2.47541	0.03747441	0.2265111	0.2265111
169400	-2.772835	0.2272632	0.2075322	0.2075322
169500	-2.225367	-0.1610125	0.2463598	0.2463598
169600	-1.703804	-1.02574	0.3328325	0.3328325
169700	-1.714681	-0.9660946	0.326868	0.326868
169800	-1.736244	-1.523714	0.3826299	0.3826299
169900	-1.779055	-1.653775	0.395636	0.395636
170000	-4.698248	0.967091	0.1335494	0.1335494
170100	-3.085152	0.3924088	0.1910176	0.1910176
170200	-2.27961	-0.113819	0.2416404	0.2416404
170300	-5.905678	1.242024	0.1060561	0.1060561
170400	-6.236458	1.303838	0.09987469	0.09987469
170500	-2.319968	-0.08037223	0.2382957	0.2382957
170600	-3.745856	0.6700304	0.1632555	0.1632555
170700	-2.407737	-2.523275	0.482586	0.482586
170800	-2.048807	-0.3378355	0.2640421	0.2640421
170900	-3.606856	0.6178161	0.1684769	0.1684769
171000	-2.016322	-0.3755476	0.2678133	0.2678133
171100	-1.78607	-0.7420505	0.3044636	0.3044636
171200	-2.059369	-0.3259958	0.2628581	0.2628581
171300	-1.714804	-0.9655077	0.3268093	0.3268093
171400	-2.891789	0.2935553	0.200903	0.200903
171500	-1.735512	-1.521055	0.382364	0.382364
171600	-1.774836	-0.7690365	0.3071622	0.3071622
171700	-4.421737	0.8900429	0.1412542	0.1412542
171800	-1.819107	-0.6712579	0.2973843	0.2973843
171900	-1.821116	-0.6672847	0.296987	0.296987
172000	-3.111688	0.4052206	0.1897365	0.1897365
172100	-2.12777	-2.227457	0.4530042	0.4530042
172200	-3.786655	0.6848392	0.1617746	0.1617746
172300	-1.698635	-1.063387	0.3365972	0.3365972
172400	-1.693637	-1.115171	0.3417756	0.3417756
172500	-3.145544	0.4213252	0.188126	0.188126
172600	-1.726165	-0.916924	0.3219509	0.3219509
172700	-2.708849	0.1895884	0.2112997	0.2112997
172800	-2.145029	-0.236441	0.2539026	0.2539026
172900	-2.27186	-0.1203976	0.2422983	0.2422983
173000	-3.562677	0.6006179	0.1701967	0.1701967
173100	-1.711735	-1.418472	0.3721057	0.3721057
173200	-4.813529	0.9973951	0.130519	0.130519
173300	-1.723548	-0.9273078	0.3229893	0.3229893
173400	-1.841743	-0.6282599	0.2930845	0.2930845
173500	-3.418461	0.5422732	0.1760312	0.1760312
173600	-1.836323	-0.6382222	0.2940807	0.2940807
173700	-3.475357	0.5657083	0.1736877	0.1736877
173800	-2.172135	-0.2101747	0.251276	0.251276
173900	-6.325323	1.319645	0.09829399	0.09829399
174000	-2.248415	-0.1406269	0.2443212	0.2443212
174100	-1.973701	-0.4284034	0.2730988	0.2730988
174200	-2.313619	-0.08554671	0.2388132	0.2388132
174300	-1.714781	-0.9656192	0.3268204	0.3268204
174400	-2.006417	-0.3874667	0.2690052	0.2690052
174500	-1.843518	-0.6250397	0.2927625	0.2927625
174600	-2.084185	-0.2989187	0.2601504	0.2601504
174700	-3.683953	0.647122	0.1655463	0.1655463
174800	-5.550733	1.169963	0.1132622	0.1132622
174900	-1.918893	-0.5033897	0.2805975	0.2805975
175000	-1.754612	-0.8228942	0.3125479	0.3125479
175100	-1.708468	-0.9979	0.3300485	0.3300485
175200	-2.28635	-0.108139	0.2410724	0.2410724
175300	-3.838033	0.7031722	0.1599413	0.1599413
175400	-2.163092	-0.2188392	0.2521424	0.2521424
175500	-1.690909	-1.17279	0.3475376	0.3475376
175600	-4.377601	0.8771305	0.1425455	0.1425455
175700	-2.907742	0.3021061	0.2000479	0.2000479
175800	-2.212279	-0.1728223	0.2475407	0.2475407
175900	-1.922835	-0.4976831	0.2800268	0.2800268
176000	-1.792622	-0.7270836	0.3029669	0.3029669
176100	-1.960061	-2.002021	0.4304606	0.4304606
176200	-2.724515	0.1989529	0.2103632	0.2103632
176300	-2.864668	0.2788415	0.2023744	0.2023744
176400	-2.445214	0.01579151	0.2286794	0.2286794
176500	-1.725783	-0.9184145	0.3221	0.3221
176600	-1.699571	-1.055808	0.3358393	0.3358393
176700	-1.835998	-0.6388245	0.294141	0.294141
176800	-1.959056	-0.4475866	0.2750172	0.2750172
176900	-2.214633	-0.1706858	0.2473271	0.2473271
177000	-2.565215	0.09902389	0.2203561	0.2203561
177100	-2.44538	0.01591166	0.2286673	0.2286673
177200	-2.05242	-0.3337635	0.2636349	0.2636349
177300	-1.772884	-1.637321	0.3939906	0.3939906
177400	-1.890089	-1.887645	0.4190231	0.4190231
177500	-3.671333	0.6423847	0.16602	0.16602
177600	-1.69783	-1.070275	0.337286	0.337286
177700	-3.646179	0.6328734	0.1669712	0.1669712
177800	-1.702595	-1.033751	0.3336336	0.3336336
177900	-1.996236	-0.3999402	0.2702525	0.2702525
178000	-1.939099	-0.47469	0.2777275	0.2777275
178100	-2.63988	0.1472063	0.2155379	0.2155379
178200	-3.99181	0.7560539	0.1546531	0.1546531
178300	-3.984157	0.7534897	0.1549095	0.1549095
178400	-2.388209	-0.02665725	0.2329242	0.2329242
178500	-1.694933	-1.099044	0.3401629	0.3401629
178600	-2.324721	-2.442706	0.4745291	0.4745291
178700	-2.481669	0.0419032	0.2260682	0.2260682
178800	-2.009488	-0.383749	0.2686334	0.2686334
178900	-2.004697	-2.067486	0.4370071	0.4370071
179000	-2.556435	0.09318724	0.2209398	0.2209398
179100	-2.323827	-0.07724278	0.2379828	0.2379828
179200	-1.863479	-0.5901288	0.2892714	0.2892714
179300	-1.792041	-1.686657	0.3989242	0.3989242
179400	-2.343303	-0.06162221	0.2364207	0.2364207
179500	-1.694186	-1.287556	0.3590142	0.3590142
179600	-1.901265	-0.5295921	0.2832177	0.2832177
179700	-2.889189	0.2921546	0.201043	0.201043
179800	-1.834508	-0.6416017	0.2944187	0.2944187
179900	-1.709528	-1.406491	0.3709076	0.3709076
180000	-3.684944	0.6474928	0.1655092	0.1655092
180100	-2.686252	0.1759131	0.2126672	0.2126672
180200	-3.03973	0.3700795	0.1932506	0.1932506
180300	-2.084493	-0.2985889	0.2601174	0.2601174
180400	-6.185243	1.294579	0.1008006	0.1008006
180500	-3.186492	0.4404546	0.186213	0.186213
180600	-1.897901	-0.5347269	0.2837312	0.2837312
180700	-1.705382	-1.381948	0.3684533	0.3684533
180800	-1.694214	-1.287922	0.3590507	0.3590507
180900	-3.190356	0.4422402	0.1860345	0.1860345
181000	-1.801717	-1.709844	0.4012429	0.4012429
181100	-1.992194	-0.4049559	0.2707541	0.2707541
181200	-1.690654	-1.192148	0.3494733	0.3494733
181300	-1.74082	-1.539892	0.3842477	0.3842477
181400	-2.987401	0.3436996	0.1958885	0.1958885
181500	-2.814024	0.2507437	0.2051841	0.2051841
181600	-1.737496	-1.528217	0.3830802	0.3830802
181700	-2.000762	-2.061906	0.4364491	0.4364491
181800	-3.209454	0.4510194	0.1851566	0.1851566
181900	-2.916964	-2.938149	0.5240734	0.5240734
182000	-2.087061	-0.2958449	0.259843	0.259843
182100	-1.759057	-0.8103665	0.3112952	0.3112952
182200	-3.335635	0.5071222	0.1795463	0.1795463
182300	-2.171334	-2.278635	0.458122	0.458122
182400	-1.828842	-0.6523046	0.295489	0.295489
182500	-3.713878	0.6582636	0.1644322	0.1644322
182600	-1.770052	-1.629572	0.3932157	0.3932157
182700	-2.569384	0.1017816	0.2200803	0.2200803
182800	-2.65072	0.153997	0.2148588	0.2148588
182900	-2.299483	-0.09718187	0.2399767	0.2399767
183000	-2.721814	0.1973448	0.210524	0.210524
183100	-1.728862	-0.9066267	0.3209212	0.3209212
183200	-2.048292	-0.3384173	0.2641002	0.2641002
183300	-2.159698	-0.2221164	0.2524701	0.2524701
183400	-1.783589	-0.7478594	0.3050444	0.3050444
183500	-2.841967	0.2663493	0.2036236	0.2036236
183600	-3.451967	0.5561419	0.1746443	0.1746443
183700	-1.871499	-1.854083	0.4156669	0.4156669
183800	-2.13454	-0.2468503	0.2549435	0.2549435
183900	-2.390872	-0.02462764	0.2327213	0.2327213
184000	-2.044629	-0.3425739	0.2645159	0.2645159
184100	-1.691951	-1.252122	0.3554707	0.3554707
184200	-1.755441	-0.8205235	0.3123109	0.3123109
184300	-2.428658	0.003673465	0.2298912	0.2298912
184400	-1.930493	-0.4867495	0.2789335	0.2789335
184500	-1.767817	-0.7868714	0.3089456	0.3089456
184600	-1.905543	-0.5231254	0.2825711	0.2825711
184700	-1.708837	-1.402599	0.3705184	0.3705184
184800	-1.727469	-0.9118952	0.321448	0.321448
184900	-4.829943	1.001629	0.1300956	0.1300956
185000	-2.891357	0.293323	0.2009262	0.2009262
185100	-1.706887	-1.006867	0.3309452	0.3309452
185200	-2.172001	-0.2103032	0.2512888	0.2512888
185300	-4.376829	0.8769029	0.1425682	0.1425682
185400	-5.607893	1.182001	0.1120584	0.1120584
185500	-1.882658	-0.5585889	0.2861174	0.2861174
185600	-3.154862	0.4257113	0.1876874	0.1876874
185700	-1.836042	-0.6387439	0.2941329	0.2941329
185800	-5.450029	1.148326	0.1154259	0.1154259
185900	-2.085512	-0.2974992	0.2600084	0.2600084
186000	-2.715126	0.1933516	0.2109233	0.2109233
186100	-3.832564	0.7012371	0.1601348	0.1601348
186200	-4.967548	1.036357	0.1266228	0.1266228
186300	-2.488568	0.04675993	0.2255825	0.2255825
186400	-2.119067	-0.262469	0.2565054	0.2565054
186500	-2.473262	0.0359493	0.2266636	0.2266636
186600	-1.7953	-0.7211116	0.3023697	0.3023697
186700	-1.828201	-0.6535308	0.2956116	0.2956116
186800	-1.871481	-0.5767488	0.2879334	0.2879334
186900	-1.926493	-0.4924356	0.2795021	0.2795021
187000	-2.243444	-0.1449804	0.2447565	0.2447565
187100	-2.30716	-2.425001	0.4727586	0.4727586
187200	-2.129109	-0.252296	0.2554881	0.2554881
187300	-1.699515	-1.340357	0.3642942	0.3642942
187400	-1.925717	-0.4935453	0.279613	0.279613
187500	-3.460518	0.5596503	0.1742935	0.1742935
187600	-2.84063	0.2656086	0.2036977	0.2036977
187700	-2.618006	-2.708502	0.5011087	0.5011087
187800	-1.994968	-0.4015095	0.2704095	0.2704095
187900	-1.729593	-1.498711	0.3801296	0.3801296
188000	-1.766764	-1.6204	0.3922985	0.3922985
188100	-2.532054	0.07678171	0.2225803	0.2225803
188200	-1.715525	-1.43769	0.3740275	0.3740275
188300	-1.934346	-1.961889	0.4264474	0.4264474
188400	-2.117467	-0.2641022	0.2566687	0.2566687
188500	-2.822988	0.2557778	0.2046807	0.2046807
188600	-2.667077	0.1641504	0.2138435	0.2138435
188700	-2.566838	0.1000985	0.2202487	0.2202487
188800	-1.768111	-0.7861064	0.3088691	0.3088691
188900	-1.995143	-0.4012922	0.2703877	0.2703877
189000	-2.075949	-0.3077934	0.2610378	0.2610378
189100	-1.887826	-0.5503862	0.2852971	0.2852971
189200	-4.561112	0.9296818	0.1372903	0.1372903
189300	-2.301954	-0.09513677	0.2397722	0.2397722
189400	-2.527237	0.07350559	0.222908	0.222908
189500	-4.735705	0.9770487	0.1325536	0.1325536
189600	-2.007225	-0.3864864	0.2689072	0.2689072
189700	-2.03196	-2.105249	0.4407834	0.4407834
189800	-1.695381	-1.094063	0.3396648	0.3396648
189900	-2.857972	-2.895342	0.5197927	0.5197927
190000	-2.333336	-0.06958055	0.2372166	0.2372166
190100	-1.692791	-1.267552	0.3570138	0.3570138
190200	-4.270375	0.8450002	0.1457585	0.1457585
190300	-1.99154	-0.4057719	0.2708357	0.2708357
190400	-1.925146	-0.4943632	0.2796948	0.2796948
190500	-2.968718	0.3341044	0.1968481	0.1968481
190600	-1.874876	-0.5711698	0.2873755	0.2873755
190700	-1.723982	-0.9255567	0.3228142	0.3228142
190800	-3.081451	0.3906085	0.1911977	0.1911977
190900	-1.715678	-0.9614	0.3263985	0.3263985
191000	-1.712894	-0.9747601	0.3277345	0.3277345
191100	-1.730988	-0.8987715	0.3201357	0.3201357
191200	-4.531578	0.9214223	0.1381163	0.1381163
191300	-2.90271	0.2994172	0.2003168	0.2003168
191400	-2.34539	-0.0599654	0.236255	0.236255
191500	-2.203321	-0.1810068	0.2483592	0.2483592
191600	-1.86476	-1.841506	0.4144091	0.4144091
191700	-1.692104	-1.255234	0.3557819	0.3557819
191800	-1.791221	-0.7302409	0.3032826	0.3032826
191900	-3.13206	0.414943	0.1887642	0.1887642
192000	-1.928022	-0.4902558	0.2792841	0.2792841
192100	-1.751235	-0.8327192	0.3135304	0.3135304
192200	-1.693049	-1.123647	0.3426232	0.3426232
192300	-1.904972	-0.5239844	0.2826569	0.2826569
192400	-1.70587	-1.384998	0.3687583	0.3687583
192500	-6.411392	1.33465	0.09679346	0.09679346
192600	-2.453444	0.02175389	0.2280831	0.2280831
192700	-2.691714	0.179237	0.2123348	0.2123348
192800	-2.546573	0.08658719	0.2215998	0.2215998
192900	-1.698341	-1.330512	0.3633097	0.3633097
193000	-1.876308	-0.5688338	0.2871419	0.2871419
193100	-1.798737	-0.7135675	0.3016153	0.3016153
193200	-2.764554	0.2224717	0.2080113	0.2080113
193300	-1.756809	-0.8166482	0.3119233	0.3119233
193400	-1.903063	-1.910176	0.4212761	0.4212761
193500	-2.049559	-0.3369858	0.2639571	0.2639571
193600	-1.912348	-0.5129834	0.2815569	0.2815569
193700	-1.705853	-1.012978	0.3315563	0.3315563
193800	-2.856332	0.2742733	0.2028312	0.2028312
193900	-1.934092	-0.4816777	0.2784263	0.2784263
194000	-1.945794	-0.4654677	0.2768053	0.2768053
194100	-2.265102	-0.1261783	0.2428763	0.2428763
194200	-1.819713	-0.6700544	0.2972639	0.2972639
194300	-2.436886	0.009716134	0.2292869	0.2292869
194400	-2.39082	-0.02466717	0.2327252	0.2327252
194500	-6.108612	1.280517	0.1022068	0.1022068
194600	-1.698322	-1.06602	0.3368605	0.3368605
194700	-2.276435	-0.1165077	0.2419093	0.2419093
194800	-2.385281	-0.02889473	0.233148	0.233148
194900	-1.77825	-0.760644	0.3063229	0.3063229
195000	-2.225761	-0.16066	0.2463245	0.2463245
195100	-1.690921	-1.172221	0.3474806	0.3474806
195200	-2.092882	-0.2896625	0.2592248	0.2592248
195300	-1.696262	-1.311039	0.3613624	0.3613624
195400	-3.183584	-3.119308	0.5421894	0.5421894
195500	-1.834034	-1.780894	0.4083479	0.4083479
195600	-1.78492	-0.7447347	0.304732	0.304732
195700	-2.395709	-0.02095337	0.2323538	0.2323538
195800	-1.711759	-1.4186	0.3721185	0.3721185
195900	-2.042143	-0.3454088	0.2647994	0.2647994
196000	-2.026634	-0.3633541	0.2665939	0.2665939
196100	-1.790896	-0.7309757	0.3033561	0.3033561
196200	-5.344098	1.124953	0.1177632	0.1177632
196300	-2.792131	-2.846219	0.5148804	0.5148804
196400	-3.333233	-3.213473	0.5516058	0.5516058
196500	-4.339207	0.8657514	0.1436834	0.1436834
196600	-2.297649	-0.09870343	0.2401289	0.2401289
196700	-1.733002	-0.8915252	0.319411	0.319411
196800	-5.69327	1.199663	0.1102922	0.1102922
196900	-1.707437	-1.394487	0.3697072	0.3697072
197000	-2.059295	-0.3260783	0.2628663	0.2628663
197100	-1.698043	-1.068419	0.3371004	0.3371004
197200	-2.054142	-0.3318307	0.2634416	0.2634416
197300	-1.699541	-1.056046	0.3358631	0.3358631
197400	-1.699511	-1.056283	0.3358868	0.3358868
197500	-1.879052	-0.5643835	0.2866969	0.2866969
197600	-2.931925	0.3149242	0.1987661	0.1987661
197700	-1.690673	-1.205841	0.3508426	0.3508426
197800	-1.702373	-1.361908	0.3664493	0.3664493
197900	-4.882621	1.015083	0.1287502	0.1287502
198000	-1.710637	-1.412595	0.371518	0.371518
198100	-1.707856	-1.001321	0.3303906	0.3303906
198200	-1.753794	-0.8252487	0.3127834	0.3127834
198300	-2.034984	-0.3536353	0.265622	0.265622
198400	-1.70467	-1.377403	0.3679989	0.3679989
198500	-1.773297	-1.638443	0.3941028	0.3941028
198600	-1.741142	-0.8639145	0.31665	0.31665
198700	-1.696143	-1.309827	0.3612412	0.3612412
198800	-6.597897	1.366179	0.09364064	0.09364064
198900	-4.536734	0.9228696	0.1379715	0.1379715
199000	-2.296944	-0.099289	0.2401874	0.2401874
199100	-1.710495	-1.411824	0.3714409	0.3714409
199200	-1.730093	-1.50066	0.3803245	0.3803245
199300	-1.728912	-0.9064386	0.3209024	0.3209024
199400	-3.164804	0.4303696	0.1872216	0.1872216
199500	-2.382208	-0.0312487	0.2333834	0.2333834
199600	-2.461546	0.02758473	0.2275	0.2275
199700	-2.466502	0.03113248	0.2271453	0.2271453
199800	-1.691847	-1.145175	0.3447761	0.3447761
199900	-1.713676	-1.42851	0.3731095	0.3731095
200000	-1.966443	-0.4378396	0.2740425	0.2740425
200100	-4.019319	0.7652151	0.153737	0.153737
200200	-1.79923	-1.70398	0.4006565	0.4006565
200300	-1.692905	-1.125882	0.3428468	0.3428468
200400	-1.796366	-1.697148	0.3999733	0.3999733
200500	-1.871989	-0.5759105	0.2878496	0.2878496
200600	-3.781202	0.6828729	0.1619712	0.1619712
200700	-2.787638	0.2357695	0.2066816	0.2066816
200800	-2.002947	-0.3916917	0.2694277	0.2694277
200900	-3.131654	0.4147501	0.1887835	0.1887835
201000	-1.745306	-0.8506818	0.3153267	0.3153267
201100	-1.859827	-0.5963465	0.2898932	0.2898932
201200	-1.957797	-0.4492629	0.2751848	0.2751848
201300	-1.826974	-0.6558844	0.295847	0.295847
201400	-2.098526	-0.2837162	0.2586301	0.2586301
201500	-1.785008	-0.7445273	0.3047112	0.3047112
201600	-1.74455	-0.8530439	0.3155629	0.3155629
201700	-2.857168	0.2747324	0.2027853	0.2027853
201800	-1.89461	-0.5397959	0.2842381	0.2842381
201900	-2.105604	-0.2763262	0.2578911	0.2578911
202000	-1.716977	-1.444662	0.3747247	0.3747247
202100	-2.037699	-0.3505038	0.2653089	0.2653089
202200	-2.054871	-0.3310132	0.2633598	0.2633598
202300	-1.704325	-1.022404	0.3324989	0.3324989
202400	-1.837183	-1.787381	0.4089966	0.4089966
202500	-3.890152	0.7214213	0.1581164	0.1581164
202600	-2.243306	-0.1451015	0.2447687	0.2447687
202700	-2.374366	-0.03728551	0.2339871	0.2339871
202800	-3.870128	0.7144507	0.1588134	0.1588134
202900	-1.987073	-2.042218	0.4344803	0.4344803
203000	-3.954163	0.7433731	0.1559212	0.1559212
203100	-2.178732	-0.2039145	0.25065	0.25065
203200	-2.066223	-0.3184157	0.2621001	0.2621001
203300	-1.873637	-0.5731993	0.2875784	0.2875784
203400	-1.922863	-0.4976428	0.2800228	0.2800228
203500	-1.70915	-1.404374	0.3706959	0.3706959
203600	-5.623967	1.185355	0.111723	0.111723
203700	-3.737595	0.6670041	0.1635581	0.1635581
203800	-1.747099	-1.560954	0.3863539	0.3863539
203900	-2.018913	-0.3724633	0.2675048	0.2675048
204000	-1.759628	-0.8087889	0.3111374	0.3111374
204100	-2.271517	-0.1206905	0.2423276	0.2423276
204200	-1.695401	-1.093848	0.3396433	0.3396433
204300	-1.82209	-0.6653704	0.2967955	0.2967955
204400	-3.009214	0.3547835	0.1947802	0.1947802
204500	-3.170812	0.4331736	0.1869412	0.1869412
204600	-1.89849	-0.5338251	0.283641	0.283641
204700	-3.911871	0.7289259	0.1573659	0.1573659
204800	-2.487138	0.04575594	0.2256829	0.2256829
204900	-7.036904	1.43545	0.08671346	0.08671346
205000	-2.573292	0.1043594	0.2198226	0.2198226
205100	-3.369617	0.5216969	0.1780888	0.1780888
205200	-3.077326	0.388598	0.1913987	0.1913987
205300	-1.725668	-0.9188629	0.3221448	0.3221448
205400	-2.739287	0.2076986	0.2094886	0.2094886
205500	-1.724176	-1.476753	0.3779338	0.3779338
205600	-1.845975	-0.6206134	0.2923198	0.2923198
205700	-3.61621	0.6214192	0.1681166	0.1681166
